"","key_new","V1","V2","key_orig","SIG_CD","SIG_ENG_NM","SIG_KOR_NM","CENTROIX","CENTROIY","row","col","geometry"
"3","126.278343872637_33.2645339675159",126.278343872637,33.2645339675159,"126.52754283_33.43690726","50110","Jeju-si","제주시",126.52754283,33.43690726,218,1,list(c(126.178113100447, 126.178113100447, 126.378574644828, 126.378574644828, 126.178113100447, 33.1643031953254, 33.3647647397063, 33.3647647397063, 33.1643031953254, 33.1643031953254))
"10","126.478805417018_33.2645339675159",126.478805417018,33.2645339675159,"126.5814193_33.32475899","50130","Seogwipo-si","서귀포시",126.5814193,33.32475899,219,2,list(c(126.378574644828, 126.378574644828, 126.579036189209, 126.579036189209, 126.378574644828, 33.1643031953254, 33.3647647397063, 33.3647647397063, 33.1643031953254, 33.1643031953254))
"11","126.478805417018_33.4649955118968",126.478805417018,33.4649955118968,"126.74764187_34.30908647","46890","Wando-gun","완도군",126.74764187,34.30908647,200,3,list(c(126.378574644828, 126.378574644828, 126.579036189209, 126.579036189209, 126.378574644828, 33.3647647397063, 33.5652262840873, 33.5652262840873, 33.3647647397063, 33.3647647397063))
"21","126.679266961399_33.4649955118968",126.679266961399,33.4649955118968,"128.61973348_34.86626699","48310","Geoje-si","거제시",128.61973348,34.86626699,71,4,list(c(126.579036189209, 126.579036189209, 126.77949773359, 126.77949773359, 126.579036189209, 33.3647647397063, 33.5652262840873, 33.5652262840873, 33.3647647397063, 33.3647647397063))
"37","126.87972850578_33.4649955118968",126.87972850578,33.4649955118968,"129.03168463_35.10661587","26110","Jung-gu","중구",129.03168463,35.10661587,125,5,list(c(126.77949773359, 126.77949773359, 126.979959277971, 126.979959277971, 126.77949773359, 33.3647647397063, 33.5652262840873, 33.5652262840873, 33.3647647397063, 33.3647647397063))
"4","126.278343872637_34.4673032338018",126.278343872637,34.4673032338018,"126.24161365_34.45903835","46900","Jindo-gun","진도군",126.24161365,34.45903835,201,6,list(c(126.178113100447, 126.178113100447, 126.378574644828, 126.378574644828, 126.178113100447, 34.3670724616113, 34.5675340059923, 34.5675340059923, 34.3670724616113, 34.3670724616113))
"12","126.478805417018_34.4673032338018",126.478805417018,34.4673032338018,"126.52484023_34.54318581","46820","Haenam-gun","해남군",126.52484023,34.54318581,194,7,list(c(126.378574644828, 126.378574644828, 126.579036189209, 126.579036189209, 126.378574644828, 34.3670724616113, 34.5675340059923, 34.5675340059923, 34.3670724616113, 34.3670724616113))
"22","126.679266961399_34.4673032338018",126.679266961399,34.4673032338018,"126.77113879_34.62316247","46810","Gangjin-gun","강진군",126.77113879,34.62316247,193,8,list(c(126.579036189209, 126.579036189209, 126.77949773359, 126.77949773359, 126.579036189209, 34.3670724616113, 34.5675340059923, 34.5675340059923, 34.3670724616113, 34.3670724616113))
"38","126.87972850578_34.4673032338018",126.87972850578,34.4673032338018,"127.16020784_34.81365058","46780","Boseong-gun","보성군",127.16020784,34.81365058,190,9,list(c(126.77949773359, 126.77949773359, 126.979959277971, 126.979959277971, 126.77949773359, 34.3670724616113, 34.5675340059923, 34.5675340059923, 34.3670724616113, 34.3670724616113))
"93","127.481113138923_34.4673032338018",127.481113138923,34.4673032338018,"128.38352491_34.87302314","48220","Tongyeong-si","통영시",128.38352491,34.87302314,67,10,list(c(127.380882366732, 127.380882366732, 127.581343911113, 127.581343911113, 127.380882366732, 34.3670724616113, 34.5675340059923, 34.5675340059923, 34.3670724616113, 34.3670724616113))
"5","126.278343872637_34.6677647781828",126.278343872637,34.6677647781828,"126.40455217_34.81271692","46110","Mokpo-si","목포시",126.40455217,34.81271692,181,11,list(c(126.178113100447, 126.178113100447, 126.378574644828, 126.378574644828, 126.178113100447, 34.5675340059923, 34.7679955503732, 34.7679955503732, 34.5675340059923, 34.5675340059923))
"23","126.679266961399_34.6677647781828",126.679266961399,34.6677647781828,"126.62820339_34.79892909","46830","Yeongam-gun","영암군",126.62820339,34.79892909,195,12,list(c(126.579036189209, 126.579036189209, 126.77949773359, 126.77949773359, 126.579036189209, 34.5675340059923, 34.7679955503732, 34.7679955503732, 34.5675340059923, 34.5675340059923))
"39","126.87972850578_34.6677647781828",126.87972850578,34.6677647781828,"126.92281875_34.67712004","46800","Jangheung-gun","장흥군",126.92281875,34.67712004,192,13,list(c(126.77949773359, 126.77949773359, 126.979959277971, 126.979959277971, 126.77949773359, 34.5675340059923, 34.7679955503732, 34.7679955503732, 34.5675340059923, 34.5675340059923))
"74","127.280651594542_34.6677647781828",127.280651594542,34.6677647781828,"127.31445974_34.60617548","46770","Goheung-gun","고흥군",127.31445974,34.60617548,189,14,list(c(127.180420822351, 127.180420822351, 127.380882366732, 127.380882366732, 127.180420822351, 34.5675340059923, 34.7679955503732, 34.7679955503732, 34.5675340059923, 34.5675340059923))
"1","126.077882328256_34.8682263225637",126.077882328256,34.8682263225637,"126.06079542_34.83915952","46910","Sinan-gun","신안군",126.06079542,34.83915952,202,15,list(c(125.977651556066, 125.977651556066, 126.178113100447, 126.178113100447, 125.977651556066, 34.7679955503732, 34.9684570947542, 34.9684570947542, 34.7679955503732, 34.7679955503732))
"6","126.278343872637_34.8682263225637",126.278343872637,34.8682263225637,"126.42294509_34.95657948","46840","Muan-gun","무안군",126.42294509,34.95657948,196,16,list(c(126.178113100447, 126.178113100447, 126.378574644828, 126.378574644828, 126.178113100447, 34.7679955503732, 34.9684570947542, 34.9684570947542, 34.7679955503732, 34.7679955503732))
"13","126.478805417018_34.8682263225637",126.478805417018,34.8682263225637,"126.53407196_35.11174624","46860","Hampyeong-gun","함평군",126.53407196,35.11174624,197,17,list(c(126.378574644828, 126.378574644828, 126.579036189209, 126.579036189209, 126.378574644828, 34.7679955503732, 34.9684570947542, 34.9684570947542, 34.7679955503732, 34.7679955503732))
"24","126.679266961399_34.8682263225637",126.679266961399,34.8682263225637,"126.72130482_34.98741784","46170","Naju-si","나주시",126.72130482,34.98741784,184,18,list(c(126.579036189209, 126.579036189209, 126.77949773359, 126.77949773359, 126.579036189209, 34.7679955503732, 34.9684570947542, 34.9684570947542, 34.7679955503732, 34.7679955503732))
"40","126.87972850578_34.8682263225637",126.87972850578,34.8682263225637,"126.85481103_35.09045286","29155","Nam-gu","남구",126.85481103,35.09045286,109,19,list(c(126.77949773359, 126.77949773359, 126.979959277971, 126.979959277971, 126.77949773359, 34.7679955503732, 34.9684570947542, 34.9684570947542, 34.7679955503732, 34.7679955503732))
"57","127.080190050161_34.8682263225637",127.080190050161,34.8682263225637,"127.03337674_35.0069128","46790","Hwasun-gun","화순군",127.03337674,35.0069128,191,20,list(c(126.979959277971, 126.979959277971, 127.180420822351, 127.180420822351, 126.979959277971, 34.7679955503732, 34.9684570947542, 34.9684570947542, 34.7679955503732, 34.7679955503732))
"75","127.280651594542_34.8682263225637",127.280651594542,34.8682263225637,"127.38999557_34.99447629","46150","Suncheon-si","순천시",127.38999557,34.99447629,183,21,list(c(127.180420822351, 127.180420822351, 127.380882366732, 127.380882366732, 127.180420822351, 34.7679955503732, 34.9684570947542, 34.9684570947542, 34.7679955503732, 34.7679955503732))
"94","127.481113138923_34.8682263225637",127.481113138923,34.8682263225637,"127.66691148_34.74108594","46130","Yeosu-si","여수시",127.66691148,34.74108594,182,22,list(c(127.380882366732, 127.380882366732, 127.581343911113, 127.581343911113, 127.380882366732, 34.7679955503732, 34.9684570947542, 34.9684570947542, 34.7679955503732, 34.7679955503732))
"129","127.882036227685_34.8682263225637",127.882036227685,34.8682263225637,"127.93950637_34.81994996","48840","Namhae-gun","남해군",127.93950637,34.81994996,77,23,list(c(127.781805455494, 127.781805455494, 127.982266999875, 127.982266999875, 127.781805455494, 34.7679955503732, 34.9684570947542, 34.9684570947542, 34.7679955503732, 34.7679955503732))
"181","128.483420860828_34.8682263225637",128.483420860828,34.8682263225637,"128.97195187_35.09385813","26380","Saha-gu","사하구",128.97195187,35.09385813,133,24,list(c(128.383190088637, 128.383190088637, 128.583651633018, 128.583651633018, 128.383190088637, 34.7679955503732, 34.9684570947542, 34.9684570947542, 34.7679955503732, 34.7679955503732))
"198","128.683882405209_34.8682263225637",128.683882405209,34.8682263225637,"129.0139025_35.11086205","26140","Seo-gu","서구",129.0139025,35.11086205,126,25,list(c(128.583651633018, 128.583651633018, 128.784113177399, 128.784113177399, 128.583651633018, 34.7679955503732, 34.9684570947542, 34.9684570947542, 34.7679955503732, 34.7679955503732))
"2","126.077882328256_35.0686878669447",126.077882328256,35.0686878669447,"125.08589031_37.7476513","28720","Ongjin-gun","옹진군",125.08589031,37.7476513,180,26,list(c(125.977651556066, 125.977651556066, 126.178113100447, 126.178113100447, 125.977651556066, 34.9684570947542, 35.1689186391352, 35.1689186391352, 34.9684570947542, 34.9684570947542))
"7","126.278343872637_35.0686878669447",126.278343872637,35.0686878669447,"126.66399631_37.45254977","28177","Michuhol-gu","미추홀구",126.66399631,37.45254977,173,27,list(c(126.178113100447, 126.178113100447, 126.378574644828, 126.378574644828, 126.178113100447, 34.9684570947542, 35.1689186391352, 35.1689186391352, 34.9684570947542, 34.9684570947542))
"14","126.478805417018_35.0686878669447",126.478805417018,35.0686878669447,"126.61766599_35.45016977","45790","Gochang-gun","고창군",126.61766599,35.45016977,216,28,list(c(126.378574644828, 126.378574644828, 126.579036189209, 126.579036189209, 126.378574644828, 34.9684570947542, 35.1689186391352, 35.1689186391352, 34.9684570947542, 34.9684570947542))
"25","126.679266961399_35.0686878669447",126.679266961399,35.0686878669447,"126.75019674_35.16467727","29200","Gwangsan-gu","광산구",126.75019674,35.16467727,111,29,list(c(126.579036189209, 126.579036189209, 126.77949773359, 126.77949773359, 126.579036189209, 34.9684570947542, 35.1689186391352, 35.1689186391352, 34.9684570947542, 34.9684570947542))
"41","126.87972850578_35.0686878669447",126.87972850578,35.0686878669447,"126.8559613_35.13618205","29140","Seo-gu","서구",126.8559613,35.13618205,108,30,list(c(126.77949773359, 126.77949773359, 126.979959277971, 126.979959277971, 126.77949773359, 34.9684570947542, 35.1689186391352, 35.1689186391352, 34.9684570947542, 34.9684570947542))
"58","127.080190050161_35.0686878669447",127.080190050161,35.0686878669447,"126.95444484_35.11614355","29110","Dong-gu","동구",126.95444484,35.11614355,107,31,list(c(126.979959277971, 126.979959277971, 127.180420822351, 127.180420822351, 126.979959277971, 34.9684570947542, 35.1689186391352, 35.1689186391352, 34.9684570947542, 34.9684570947542))
"76","127.280651594542_35.0686878669447",127.280651594542,35.0686878669447,"127.26454893_35.21683674","46720","Gokseong-gun","곡성군",127.26454893,35.21683674,187,32,list(c(127.180420822351, 127.180420822351, 127.380882366732, 127.380882366732, 127.180420822351, 34.9684570947542, 35.1689186391352, 35.1689186391352, 34.9684570947542, 34.9684570947542))
"95","127.481113138923_35.0686878669447",127.481113138923,35.0686878669447,"127.65159294_35.02797253","46230","Gwangyang-si","광양시",127.65159294,35.02797253,185,33,list(c(127.380882366732, 127.380882366732, 127.581343911113, 127.581343911113, 127.380882366732, 34.9684570947542, 35.1689186391352, 35.1689186391352, 34.9684570947542, 34.9684570947542))
"112","127.681574683304_35.0686878669447",127.681574683304,35.0686878669447,"127.77760029_35.13826758","48850","Hadong-gun","하동군",127.77760029,35.13826758,78,34,list(c(127.581343911113, 127.581343911113, 127.781805455494, 127.781805455494, 127.581343911113, 34.9684570947542, 35.1689186391352, 35.1689186391352, 34.9684570947542, 34.9684570947542))
"130","127.882036227685_35.0686878669447",127.882036227685,35.0686878669447,"128.04029418_35.0513937","48240","Sacheon-si","사천시",128.04029418,35.0513937,68,35,list(c(127.781805455494, 127.781805455494, 127.982266999875, 127.982266999875, 127.781805455494, 34.9684570947542, 35.1689186391352, 35.1689186391352, 34.9684570947542, 34.9684570947542))
"147","128.082497772066_35.0686878669447",128.082497772066,35.0686878669447,"128.29527122_35.01686361","48820","Goseong-gun","고성군",128.29527122,35.01686361,76,36,list(c(127.982266999875, 127.982266999875, 128.182728544256, 128.182728544256, 127.982266999875, 34.9684570947542, 35.1689186391352, 35.1689186391352, 34.9684570947542, 34.9684570947542))
"164","128.282959316447_35.0686878669447",128.282959316447,35.0686878669447,"128.73989914_35.1298777","48129","Jinhae-gu, Changwon-si","창원시 진해구",128.73989914,35.1298777,65,37,list(c(128.182728544256, 128.182728544256, 128.383190088637, 128.383190088637, 128.182728544256, 34.9684570947542, 35.1689186391352, 35.1689186391352, 34.9684570947542, 34.9684570947542))
"15","126.478805417018_35.2691494113257",126.478805417018,35.2691494113257,"126.46237169_35.28018513","46870","Yeonggwang-gun","영광군",126.46237169,35.28018513,198,38,list(c(126.378574644828, 126.378574644828, 126.579036189209, 126.579036189209, 126.378574644828, 35.1689186391352, 35.3693801835162, 35.3693801835162, 35.1689186391352, 35.1689186391352))
"26","126.679266961399_35.2691494113257",126.679266961399,35.2691494113257,"126.76932551_35.32975425","46880","Jangseong-gun","장성군",126.76932551,35.32975425,199,39,list(c(126.579036189209, 126.579036189209, 126.77949773359, 126.77949773359, 126.579036189209, 35.1689186391352, 35.3693801835162, 35.3693801835162, 35.1689186391352, 35.1689186391352))
"42","126.87972850578_35.2691494113257",126.87972850578,35.2691494113257,"126.92593428_35.19349138","29170","Buk-gu","북구",126.92593428,35.19349138,110,40,list(c(126.77949773359, 126.77949773359, 126.979959277971, 126.979959277971, 126.77949773359, 35.1689186391352, 35.3693801835162, 35.3693801835162, 35.1689186391352, 35.1689186391352))
"59","127.080190050161_35.2691494113257",127.080190050161,35.2691494113257,"126.9987242_35.2905073","46710","Damyang-gun","담양군",126.9987242,35.2905073,186,41,list(c(126.979959277971, 126.979959277971, 127.180420822351, 127.180420822351, 126.979959277971, 35.1689186391352, 35.3693801835162, 35.3693801835162, 35.1689186391352, 35.1689186391352))
"77","127.280651594542_35.2691494113257",127.280651594542,35.2691494113257,"127.4451913_35.42274223","45190","Namwon-si","남원시",127.4451913,35.42274223,208,42,list(c(127.180420822351, 127.180420822351, 127.380882366732, 127.380882366732, 127.180420822351, 35.1689186391352, 35.3693801835162, 35.3693801835162, 35.1689186391352, 35.1689186391352))
"96","127.481113138923_35.2691494113257",127.481113138923,35.2691494113257,"127.50451007_35.23796068","46730","Gurye-gun","구례군",127.50451007,35.23796068,188,43,list(c(127.380882366732, 127.380882366732, 127.581343911113, 127.581343911113, 127.380882366732, 35.1689186391352, 35.3693801835162, 35.3693801835162, 35.1689186391352, 35.1689186391352))
"113","127.681574683304_35.2691494113257",127.681574683304,35.2691494113257,"127.88557451_35.36886847","48860","Sancheong-gun","산청군",127.88557451,35.36886847,79,44,list(c(127.581343911113, 127.581343911113, 127.781805455494, 127.781805455494, 127.581343911113, 35.1689186391352, 35.3693801835162, 35.3693801835162, 35.1689186391352, 35.1689186391352))
"131","127.882036227685_35.2691494113257",127.882036227685,35.2691494113257,"128.12609272_35.20654475","48170","Jinju-si","진주시",128.12609272,35.20654475,66,45,list(c(127.781805455494, 127.781805455494, 127.982266999875, 127.982266999875, 127.781805455494, 35.1689186391352, 35.3693801835162, 35.3693801835162, 35.1689186391352, 35.1689186391352))
"148","128.082497772066_35.2691494113257",128.082497772066,35.2691494113257,"128.48252441_35.13835596","48125","Masanhappo-gu, Changwon-si","창원시 마산합포구",128.48252441,35.13835596,63,46,list(c(127.982266999875, 127.982266999875, 128.182728544256, 128.182728544256, 127.982266999875, 35.1689186391352, 35.3693801835162, 35.3693801835162, 35.1689186391352, 35.1689186391352))
"165","128.282959316447_35.2691494113257",128.282959316447,35.2691494113257,"128.53408755_35.2328524","48127","Masanhoewon-gu, Changwon-si","창원시 마산회원구",128.53408755,35.2328524,64,47,list(c(128.182728544256, 128.182728544256, 128.383190088637, 128.383190088637, 128.182728544256, 35.1689186391352, 35.3693801835162, 35.3693801835162, 35.1689186391352, 35.1689186391352))
"182","128.483420860828_35.2691494113257",128.483420860828,35.2691494113257,"128.67424616_35.19871988","48123","Seongsan-gu, Changwon-si","창원시 성산구",128.67424616,35.19871988,62,48,list(c(128.383190088637, 128.383190088637, 128.583651633018, 128.583651633018, 128.383190088637, 35.1689186391352, 35.3693801835162, 35.3693801835162, 35.1689186391352, 35.1689186391352))
"199","128.683882405209_35.2691494113257",128.683882405209,35.2691494113257,"128.89390135_35.14211846","26440","Gangseo-gu","강서구",128.89390135,35.14211846,135,49,list(c(128.583651633018, 128.583651633018, 128.784113177399, 128.784113177399, 128.583651633018, 35.1689186391352, 35.3693801835162, 35.3693801835162, 35.1689186391352, 35.1689186391352))
"213","128.88434394959_35.2691494113257",128.88434394959,35.2691494113257,"128.9896951_35.16277458","26530","Sasang-gu","사상구",128.9896951,35.16277458,138,50,list(c(128.784113177399, 128.784113177399, 128.98457472178, 128.98457472178, 128.784113177399, 35.1689186391352, 35.3693801835162, 35.3693801835162, 35.1689186391352, 35.1689186391352))
"226","129.084805493971_35.2691494113257",129.084805493971,35.2691494113257,"129.0836245_35.17787573","26470","Yeonje-gu","연제구",129.0836245,35.17787573,136,51,list(c(128.98457472178, 128.98457472178, 129.185036266161, 129.185036266161, 128.98457472178, 35.1689186391352, 35.3693801835162, 35.3693801835162, 35.1689186391352, 35.1689186391352))
"16","126.478805417018_35.4696109557067",126.478805417018,35.4696109557067,"126.60358065_36.34376025","44180","Boryeong-si","보령시",126.60358065,36.34376025,223,52,list(c(126.378574644828, 126.378574644828, 126.579036189209, 126.579036189209, 126.378574644828, 35.3693801835162, 35.5698417278972, 35.5698417278972, 35.3693801835162, 35.3693801835162))
"27","126.679266961399_35.4696109557067",126.679266961399,35.4696109557067,"126.65393169_35.67904578","45800","Buan-gun","부안군",126.65393169,35.67904578,217,53,list(c(126.579036189209, 126.579036189209, 126.77949773359, 126.77949773359, 126.579036189209, 35.3693801835162, 35.5698417278972, 35.5698417278972, 35.3693801835162, 35.3693801835162))
"43","126.87972850578_35.4696109557067",126.87972850578,35.4696109557067,"126.90635706_35.60140093","45180","Jeongeup-si","정읍시",126.90635706,35.60140093,207,54,list(c(126.77949773359, 126.77949773359, 126.979959277971, 126.979959277971, 126.77949773359, 35.3693801835162, 35.5698417278972, 35.5698417278972, 35.3693801835162, 35.3693801835162))
"60","127.080190050161_35.4696109557067",127.080190050161,35.4696109557067,"127.09225142_35.43318215","45770","Sunchang-gun","순창군",127.09225142,35.43318215,215,55,list(c(126.979959277971, 126.979959277971, 127.180420822351, 127.180420822351, 126.979959277971, 35.3693801835162, 35.5698417278972, 35.5698417278972, 35.3693801835162, 35.3693801835162))
"78","127.280651594542_35.4696109557067",127.280651594542,35.4696109557067,"127.2354851_35.59585131","45750","Imsil-gun","임실군",127.2354851,35.59585131,214,56,list(c(127.180420822351, 127.180420822351, 127.380882366732, 127.380882366732, 127.180420822351, 35.3693801835162, 35.5698417278972, 35.5698417278972, 35.3693801835162, 35.3693801835162))
"97","127.481113138923_35.4696109557067",127.481113138923,35.4696109557067,"127.54422713_35.65758995","45740","Jangsu-gun","장수군",127.54422713,35.65758995,213,57,list(c(127.380882366732, 127.380882366732, 127.581343911113, 127.581343911113, 127.380882366732, 35.3693801835162, 35.5698417278972, 35.5698417278972, 35.3693801835162, 35.3693801835162))
"114","127.681574683304_35.4696109557067",127.681574683304,35.4696109557067,"127.72266475_35.55384486","48870","Hamyang-gun","함양군",127.72266475,35.55384486,80,58,list(c(127.581343911113, 127.581343911113, 127.781805455494, 127.781805455494, 127.581343911113, 35.3693801835162, 35.5698417278972, 35.5698417278972, 35.3693801835162, 35.3693801835162))
"132","127.882036227685_35.4696109557067",127.882036227685,35.4696109557067,"128.43010812_35.29133159","48730","Haman-gun","함안군",128.43010812,35.29133159,74,59,list(c(127.781805455494, 127.781805455494, 127.982266999875, 127.982266999875, 127.781805455494, 35.3693801835162, 35.5698417278972, 35.5698417278972, 35.3693801835162, 35.3693801835162))
"149","128.082497772066_35.4696109557067",128.082497772066,35.4696109557067,"128.27709824_35.39231831","48720","Uiryeong-gun","의령군",128.27709824,35.39231831,73,60,list(c(127.982266999875, 127.982266999875, 128.182728544256, 128.182728544256, 127.982266999875, 35.3693801835162, 35.5698417278972, 35.5698417278972, 35.3693801835162, 35.3693801835162))
"166","128.282959316447_35.4696109557067",128.282959316447,35.4696109557067,"128.64967175_35.31232454","48121","Uichang-gu, Changwon-si","창원시 의창구",128.64967175,35.31232454,61,61,list(c(128.182728544256, 128.182728544256, 128.383190088637, 128.383190088637, 128.182728544256, 35.3693801835162, 35.5698417278972, 35.5698417278972, 35.3693801835162, 35.3693801835162))
"183","128.483420860828_35.4696109557067",128.483420860828,35.4696109557067,"128.84651604_35.27094602","48250","Gimhae-si","김해시",128.84651604,35.27094602,69,62,list(c(128.383190088637, 128.383190088637, 128.583651633018, 128.583651633018, 128.383190088637, 35.3693801835162, 35.5698417278972, 35.5698417278972, 35.3693801835162, 35.3693801835162))
